redlistCategory,internalTaxonId
2,45899
1,62582
0,63531
4,157998
0,158165
2,158246
3,158332
0,158377
3,173820
0,194068
3,78917120
2,128112871
4,173612047
0,173402288
3,173806251
0,173844325
0,173844980
4,30759
3,30760
3,30761
3,36146
3,36147
0,131054323
0,131054339
0,131179784
3,170138137
3,170138820
3,170142157
3,170145464
2,170147549
3,170147747
0,170149317
3,170149701
2,170151780
2,170152582
3,170153381
0,170153880
2,170153962
0,170153973
3,170153983
0,170154050
0,170154497
1,170154714
0,170154737
0,170154755
0,170154845
0,170155069
0,170155093
0,170155133
0,170155150
2,170158769
3,170158781
4,170158812
4,170158852
2,170158866
4,170158889
0,170159101
2,170159211
0,170159343
4,170159745
3,170159752
2,170159810
0,170159836
0,170159859
4,170159890
3,170159902
3,170159914
2,170159958
3,170160203
0,170160233
4,170160266
3,170160371
3,170160382
0,170160392
0,170160474
0,170160630
0,170275873
3,171793880
3,107657869
0,173917565
0,107659536
0,109928565
3,109928871
4,105181449
2,105181539
2,71774439
3,71774483
3,101315181
2,71776813
3,110621837
2,71781407
1,71781910
0,71782189
0,71782529
0,71784099
3,71784304
0,101531000
0,71784462
3,71784523
0,71784857
3,101338903
0,101339846
0,109973357
0,101340026
0,101340166
3,101338328
0,101340254
3,101340317
3,105878864
3,105879100
3,105878897
0,47608228
0,101528387
4,154916355
0,152858348
2,46171
0,194448
3,18289789
0,18290318
0,20679138
1,60651059
3,60651299
0,62026169
0,63923564
0,64310261
3,71774683
3,78588493
0,84939369
0,84939963
2,85113210
1,85955273
2,97223914
3,100101021
0,110381135
4,113044359
1,124635474
0,126589236
1,127665457
0,130048308
0,134501378
0,134501421
4,172511197
3,172512028
2,71774202
0,174202713
4,122656505
3,122656508
4,122656512
2,122656518
3,122656534
3,122656556
4,36587
1,148542036
4,148542128
2,148542184
2,148542251
4,148542398
4,148542497
3,174410378
3,174453214
3,173333240
3,173334853
3,173335955
4,173336009
0,173337251
1,173337371
3,173338600
1,173359535
0,173359761
3,173360456
3,173360733
3,173360796
0,173360855
1,173361530
3,173361868
0,173367273
3,173369068
1,173369554
2,173369566
3,173369591
0,173369595
0,173369681
2,173370074
3,173370085
4,173411214
0,173411398
1,173411553
4,173411652
0,173412021
0,173412359
1,173431777
3,173440236
0,173440261
0,173442886
2,198213289
0,173460108
0,173460182
0,173463208
3,173467111
3,173467232
3,173467260
3,173467346
2,173474622
2,173474720
3,173474918
2,173475309
3,173475922
3,173476157
2,173476592
3,173476614
1,173476624
0,173478461
0,173478510
2,173478527
3,173478566
2,173500759
0,173500774
1,173500809
3,173500825
0,173500841
3,173500849
3,173500919
2,173500965
4,173500971
3,173500977
2,174072833
1,174072916
2,174072948
3,174073036
4,174073065
0,174073097
2,174073385
0,174073408
2,174073438
1,174073442
3,174073634
2,174073688
2,174073709
3,174073763
2,174074846
2,174074868
3,174074876
1,174394366
3,174394374
0,174394568
2,174394915
0,174397675
0,174397680
0,174397870
4,174397917
0,174397974
0,174397978
2,174399669
0,174399839
0,174399848
3,174399855
4,174399936
1,174400070
3,174400098
3,174400103
1,174400107
3,174400111
1,174400228
2,174400248
0,174400268
1,174404931
0,174404977
2,174405033
2,174405864
1,174405925
0,174405971
0,174406350
0,174407370
0,174407412
2,174407605
2,174407702
0,174407906
3,174407929
4,174407972
0,174408435
3,174409104
0,174409427
2,174409676
3,174410123
2,174410248
0,174410264
0,174410340
2,174410391
0,174410488
0,174410714
2,174410771
0,174410896
4,174410901
0,174411042
0,174411090
3,174411105
3,174411128
3,174411181
3,174411201
1,174411264
0,174411550
3,174411674
0,174411767
0,174412055
3,174412156
3,174412177
1,174412799
0,174412881
2,174414857
1,174415360
2,174421677
0,174423990
0,174426392
3,174426632
2,174426639
3,174426645
0,174426653
3,174426676
1,174426681
3,174426745
3,174426772
2,174426795
3,174426919
3,174426948
4,174427128
1,174427216
2,174427350
2,174427579
1,174427709
3,174428063
4,174428084
0,174428410
3,174428621
0,174428687
4,174428691
4,174429900
3,174442891
3,174448694
3,174449054
2,174449707
2,174450200
4,174451345
3,174451686
3,174451738
1,174452041
3,174452136
3,174452253
3,174466120
3,174466261
3,174470589
4,174470719
0,174470975
0,172740312
0,172740317
4,132888762
1,174712739
0,174712870
0,20692355
0,20682086
2,171793662
0,169596653
0,169596809
0,169596854
0,169596997
0,169597253
0,169597306
0,169597383
0,169598245
0,169598654
0,169598796
0,169779453
2,170116841
0,170116919
0,170116991
0,170117008
0,170117105
0,170117155
0,170117191
0,170117236
0,170117245
0,170117477
2,170118717
0,170120919
0,170121309
0,170122666
0,170122756
2,170122816
0,170125992
0,173916617
0,174410762
0,71778791
2,109275164
0,135815278
2,175063
3,175282678
2,175284811
3,175284963
3,175285164
2,175285241
0,176888
3,179291
0,179439
0,194923
0,19179463
1,19891720
0,19893060
0,21251979
0,46102981
0,56503799
4,56580943
4,65523624
0,70102608
3,85955285
3,161930
4,32924
3,121397166
3,121397173
3,122227135
4,121395550
3,121397182
3,121397637
4,122227102
4,121397316
4,121397325
0,175596385
0,175597097
0,175597151
0,175597179
0,175597527
4,175597568
3,175597629
4,175599264
3,175599425
0,175602577
0,175602943
0,175604896
0,175608029
2,175608199
0,175608293
0,175608331
3,87621192
0,175646144
1,175646481
0,175648450
3,175648587
2,175648637
0,175648893
0,175649015
4,175649618
3,175652754
0,13142666
4,175615569
0,175615942
0,175617187
0,175745047
0,175745108
0,175745915
0,175745946
3,37467
0,150432477
2,150434442
0,150840329
0,150841427
0,150843489
0,150844267
3,105899808
2,175944747
0,120137367
0,147761369
0,119841141
0,175954039
2,119841611
0,163589815
0,30653
2,163589381
0,35284
2,119841145
0,30596
0,175954897
0,175954979
0,175955131
0,120059180
0,175955352
0,175955436
0,176093644
0,176017517
0,176093766
0,176010553
0,176008246
0,176017282
0,133516498
0,176009069
0,119841539
0,176016418
0,176094227
0,49839551
0,176094412
0,176094471
0,176094526
0,176094588
0,176094643
0,176004814
0,176094762
0,176094812
0,176094874
0,176094933
0,62027602
0,62024979
0,176095114
0,176095176
0,176095238
0,176095297
0,176095359
0,176095418
0,176095477
0,176095530
0,176095589
0,176095653
0,176095715
0,35320
0,176095830
0,176095892
0,176009204
0,176009495
0,147764429
0,176016731
0,176008479
0,35437
0,176008343
0,176016788
0,171989134
0,33925
0,176016450
0,176008203
0,176009479
0,176007016
0,176010913
0,176018507
0,175999728
0,176018091
0,176019083
0,176008901
0,176097134
0,147762791
0,22483994
0,61904058
0,152000144
0,176097440
0,176097499
0,176097561
0,176097623
0,176097685
0,176097747
0,176097806
0,176097865
0,176097928
0,176097990
0,176098045
0,176018022
0,176098167
0,176098229
0,176098291
0,176098353
0,176017916
0,176098476
0,176098538
0,176098600
0,38407
0,37851
0,176098779
0,176098834
0,176098896
0,176098955
0,176010523
0,176099077
0,176099132
0,176099194
0,176099256
0,58933301
0,175999297
0,176099429
0,62026741
0,176008679
0,176099610
0,176099672
0,118223293
0,176099792
0,176010057
0,176099911
0,176099973
0,176100035
0,147763646
0,176100152
0,176100211
0,176100266
0,176100328
0,176100390
0,176100452
0,176100511
0,176100577
0,37811
0,176100698
0,176100760
0,176100812
0,176100868
0,176100927
0,176100989
0,176101048
0,176101110
0,176101164
0,176101226
0,176101288
0,176018196
0,34472
0,176019949
0,176017243
0,176008011
0,176008391
0,176006626
0,176101755
0,176017105
0,176101874
0,176101936
0,176101998
0,147763784
0,176102112
0,176102181
0,176102244
0,176102306
0,176102368
0,176102420
0,176102482
0,176102544
0,176102606
0,176102661
0,176102723
0,176102785
0,176102847
0,176119912
3,176125192
4,176125326
3,36598
3,175708979
2,176125823
3,61958701
4,35607
3,35985
1,33364
3,152345546
1,35616
3,152423629
3,36189
3,35670
3,35207
0,175712015
3,33299
4,33310
4,175711992
2,175708211
1,176127978
0,176128109
4,176128262
1,176128374
3,36493
3,176128620
4,176128739
4,36187
3,35215
3,176129220
3,176129336
3,176129450
3,176129573
3,176129699
3,38230
4,176129943
4,152345246
3,176130169
3,176130289
0,176130430
3,176130563
3,176130694
3,176130803
3,36582
4,176131106
3,176131255
4,37947
3,176131489
3,176131620
3,176131753
3,176132017
3,176132149
4,176132269
3,176132380
2,35687
4,158169386
3,176132745
3,38326
2,176132979
3,176133095
1,43884
3,37967
3,38319
3,176133861
3,176133967
1,176134089
2,36028
3,176134303
3,176134411
3,176134520
3,176134751
3,176134859
3,152422953
4,176056831
4,176155461
2,176057690
3,174490965
2,175617476
3,175804005
2,174491009
3,113224667
0,126621388
0,126621548
0,126623198
0,126623213
0,126623216
3,176322929
3,176323267
3,176323290
4,172605836
3,172605841
2,172605854
0,172605940
0,172605955
2,172606024
0,172606133
0,172606399
2,172606470
0,172606524
2,172606561
0,172635568
4,172635572
3,172635577
3,172635583
0,172635586
0,172635592
0,172635601
3,172635606
1,172635675
1,172635700
0,172635919
3,172636021
1,172636367
1,172636386
2,172636389
2,172636407
3,172636561
0,172636580
0,172636598
2,172636604
2,172636688
2,172636703
3,172636736
3,172636749
0,172636904
0,172636958
0,172637165
0,172602755
0,172637176
0,172637381
0,172637386
0,172637421
0,172637425
1,141033598
1,141024034
2,141030310
2,33360
2,42827
0,33363
0,35995
2,42828
2,117873324
2,33962
0,141033749
2,33963
0,36810
0,141031455
3,141027453
2,141029531
2,141033441
0,141026207
0,34355
0,141025221
0,141034066
4,121392536
0,141033297
2,35998
0,35997
3,42819
2,35226
0,36809
2,36808
0,141029957
3,141031638
0,36000
2,141030847
0,141024115
0,141029675
3,141033055
0,35993
2,36006
1,33359
2,36003
0,141032280
0,141028626
2,141030696
4,136750423
0,141025868
4,121392527
4,121392520
0,176377211
3,176410686
3,176413562
0,176413657
2,176414444
4,176414705
3,176415052
3,176415485
0,176415682
3,176416843
3,176418217
3,176418258
2,62343
0,176390825
0,176394141
0,176396706
0,176401204
0,176401693
4,176402197
0,176413722
0,176421225
0,176428887
0,176429094
0,176501699
4,169479873
4,162392744
4,163462843
4,164659144
0,164915481
4,164868704
0,164660225
3,162696039
4,164914438
0,162395664
0,169501953
0,162395901
4,164911958
3,162382541
0,169502007
0,169501897
3,162395606
0,169308243
0,162381979
3,118221558
3,151109647
4,164866808
3,162696331
4,162381413
4,162397436
3,169482170
4,162383111
3,169307226
0,169477739
0,169480480
4,169480440
4,164868811
4,169311342
0,164914427
0,164914421
0,169475583
0,164914296
0,162392688
3,162391594
4,164918590
4,38895
4,169476494
4,164913020
2,163462679
3,162400819
3,162398793
3,162841548
3,164660704
2,164660689
0,163708173
2,162838684
4,169502707
3,162843130
0,162843014
4,164660752
4,164906521
0,169502060
0,164915451
3,169482946
4,164915343
4,164659743
0,164906009
0,164660784
3,162397472
2,164923058
3,162382385
0,118263354
3,151124642
0,169483007
4,164866136
0,169501877
0,176056918
0,169483298
3,162843029
3,35447
4,164660677
4,164660546
4,164912954
4,169311531
3,164915391
4,164661165
4,169477693
3,176527675
3,164906165
0,164912896
0,162398295
3,169307239
4,176528218
2,38897
0,161866
0,165160
0,102827664
3,176856103
0,176857329
0,176857635
0,176865420
0,176864404
4,70424105
0,64563531
3,18290348
3,115947828
2,115947969
4,115948016
4,15368367
2,63285762
3,109366166
0,137616579
4,174491282
3,176057769
3,176058985
4,22486201
3,115965878
4,33635
4,30955
3,67513605
3,67513642
0,157930655
0,157930210
3,177142508
4,177139404
0,177141045
3,177192271
3,177195331
0,149505127
0,177023725
0,47608199
1,177257841
3,177295266
3,177294538
3,31993
3,32033
4,32348
0,177363884
0,177363793
0,177363450
0,177363628
0,177368979
0,177369038
0,177369097
0,177369156
0,177369215
0,177369274
0,177369333
0,177369392
0,177365085
0,177369527
0,177369586
0,177369645
0,177369704
0,177369763
0,177363529
0,177369879
0,177369938
0,177369997
0,177370056
0,177370115
0,177370174
0,177370233
0,177370292
0,177370351
0,177370410
0,177370469
0,177370587
0,177370646
0,177370701
0,177370760
0,177365043
0,177370876
0,177370998
0,177371057
0,177371116
0,177371175
0,177371234
0,177371293
0,177371352
0,177371411
0,177371471
0,177371530
0,177371589
0,177371648
0,177371707
0,177371762
0,177371821
0,177371880
0,177371939
0,177371998
0,177372057
0,177372116
0,177372175
0,177372234
0,177372293
0,177372352
0,177364920
0,177372464
0,177372523
0,177372582
0,177372641
0,177372700
0,177372759
0,177372818
0,177372877
0,177372936
0,177372995
0,177373054
0,177373113
0,177361125
0,177373229
0,61917356
0,177363604
0,177365028
0,175670624
0,177373529
0,177373588
0,177373647
0,177373706
0,177361120
0,177373849
0,177373908
0,177373967
0,177374026
0,177374085
0,177374140
0,177374199
0,177374261
0,177374320
0,177374379
0,177364981
0,177374495
0,177374554
0,177374613
0,177374672
0,177374791
0,177374850
0,177374909
0,177375057
0,177375116
0,177375175
0,177375234
0,177375293
0,177375352
0,177375411
0,177375529
0,177375588
0,177375647
0,177375706
0,177375765
0,177375824
0,177375883
0,177363617
0,177364889
0,177376052
0,177376111
0,177376171
0,177376230
0,177376289
0,177361128
3,174394612
4,191732
0,13161727
3,191737
4,13161450
2,44383
2,62591729
1,88502676
3,62591542
0,194787
3,114979396
4,115645226
0,157931721
2,115689208
0,88495173
0,47608196
0,47608217
3,88495346
1,68002636
0,36223
1,100367062
1,88498999
3,44312
3,68501378
4,128258915
3,42532577
0,48973426
2,62591435
0,177513682
4,177513985
0,177514470
0,177514834
0,177515442
2,177515686
0,177516282
1,177516395
4,177516426
0,177516477
0,177516585
0,177516606
3,177516883
4,177517626
3,177518533
3,177518646
0,62962
0,177518825
0,36887
0,36893
0,177519466
0,177519484
0,177523914
0,177524110
0,36955
0,36957
3,36959
0,177525228
0,36663
0,177526089
3,177526245
0,177527124
3,177527440
0,177527576
2,177527778
3,177527792
3,36756
3,177528313
0,177528422
0,177528540
0,177528610
4,36992
0,177528710
3,177528778
0,177528868
0,177529200
0,177529359
3,177529402
0,177529479
3,177529563
0,37012
3,177530276
3,177531548
4,177531557
0,182400088
0,177561228
0,62495
2,177587940
1,177587991
1,177588219
3,177592105
2,177592131
2,177594350
3,177594412
1,177594524
2,177594750
2,177594840
1,177596896
2,177597491
0,177597696
0,177597787
2,177598143
2,177598271
2,177598567
1,34884
1,160875083
2,90613114
0,171793977
0,174431283
4,177535102
2,174490220
2,176059244
0,174490997
2,176059496
3,171792838
0,118228944
2,162381351
0,169477201
4,169315277
4,67530070
1,162397864
4,162697228
3,35287
0,118221521
0,32118
4,38907
0,164906882
0,36165
0,162382501
2,169476727
3,164660713
4,177763785
3,169476435
3,35720
2,162392817
3,162397701
0,36184
1,162843072
0,162699081
0,163462598
0,163463289
0,118257274
3,162383141
0,38991
2,162401638
2,162843034
0,163463124
4,164867145
0,164867934
0,164906281
0,164916197
0,164917965
0,169307050
0,169310156
0,36168
0,36173
4,169311579
0,169501916
3,169502523
3,38899
0,169502822
0,169314215
4,169477009
4,162391694
0,164659136
0,164659766
4,164660387
2,164660230
3,164659944
0,177767681
0,177767770
0,164912981
0,164905912
0,164867112
3,164659087
4,164660373
3,171793668
0,62591785
2,62591910
3,70102254
2,88502709
3,70102189
0,39683
0,39692
3,33006
0,161347440
0,148762572
0,176989610
0,155175552
2,144822194
0,177073483
0,150996054
0,149210707
0,177788779
1,177788953
0,177789087
2,177789217
1,177789331
0,177789455
0,177789544
0,177789650
0,177789722
0,151346175
3,177789973
0,177790104
3,177790231
0,177790343
0,177790440
2,173644
3,177790648
3,177790767
3,177790884
0,177791014
0,177791136
3,177791273
2,177791399
3,177791630
0,177791758
3,177791886
0,177791993
0,177792093
0,177792230
0,177792339
3,177792457
0,177792595
0,177792725
2,177792847
0,177792998
0,177793135
1,177793352
0,177793472
0,177793559
2,177793705
0,177793842
0,177793963
2,177794100
0,177794228
0,177794360
0,177794476
0,177794592
0,177794693
0,177794823
0,177794968
1,177795112
4,32312
0,177795777
3,177795880
1,177795998
0,177796110
0,177796238
1,177796372
1,177796500
1,177796619
3,177796722
0,177796940
0,177797013
0,177797094
0,177797170
0,177797359
3,177797469
3,177797588
2,177797798
2,177797933
0,177798065
2,177798323
4,177798442
4,177798684
2,177798813
4,177798947
3,177799050
3,177799178
1,177799318
3,177799544
1,177799672
1,177799785
0,177800013
1,177800147
4,177800267
3,177800386
1,177800590
1,177800709
3,177800834
0,177801077
0,177801385
3,177801574
3,177801701
3,177801954
3,177802092
0,177802298
4,177802428
0,177802568
1,177802713
3,177802838
1,177802963
3,177803062
3,177803176
0,177803417
0,177803496
0,177803576
0,177803657
0,177803743
0,177803816
0,177803897
0,177803984
0,177804077
0,177804149
0,177804224
0,177804294
3,177804364
3,177804479
2,177073923
0,177025891
0,151326360
2,177059983
0,177804982
1,177805104
0,177805228
3,177805409
1,177805549
0,177805676
0,177805752
0,177805833
0,177805909
0,177805987
0,177806073
0,177806149
0,177806229
0,177806303
0,177806395
0,177806473
0,177806553
0,177806624
0,177806705
0,177806782
0,177806851
1,177806924
0,177807063
0,177807189
3,177807317
3,177807448
0,177807569
0,177807700
1,177807833
1,177807937
3,177808037
0,177808163
0,177808281
2,177808398
1,177808579
0,177808781
4,177808879
0,177808982
2,177809114
0,177809226
0,177809638
2,177809747
3,177809900
0,177810125
2,177810448
0,177810762
0,177810896
0,177811132
1,177811658
2,177811779
0,177812094
3,177812221
0,177812343
0,177812468
0,177812598
0,177812731
0,177812814
0,177812886
0,177812963
0,177813041
0,177813122
0,177813197
0,177813291
0,177813367
0,177813444
0,177813521
0,177813612
0,177813688
0,177813774
0,177813858
0,177813933
0,177814004
0,177814081
0,177814163
0,177814238
0,177814317
0,177814404
0,177814476
0,177814546
0,177814622
0,177814698
0,177814771
0,177814845
0,177814942
0,177815037
0,177815112
0,177815182
0,177815258
0,177815336
0,177815409
0,177815487
0,177815559
0,177815649
0,177815724
0,177815798
0,177815868
0,177815942
0,177816018
0,177816101
0,177816178
0,177816254
0,177816334
0,177816411
0,177816496
0,177816686
1,177816776
0,177816899
3,177817010
0,177817137
0,177817395
0,177817551
3,177817681
1,177817793
2,177817916
3,177818032
3,177818165
1,177818296
3,177818407
0,177818649
3,177818776
3,177818914
3,177819041
2,177819171
3,177819297
0,177819415
3,177819521
3,177819719
1,177819842
0,177819947
0,150998964
0,20679340
0,173763
3,22484086
0,62022427
3,161347261
0,173904
3,177821126
0,177821246
0,177821331
0,177821420
0,177821490
1,177821568
0,177821665
2,177821777
1,177821913
0,177822024
0,177822137
0,177822214
3,177822308
0,177822437
0,177822548
0,177822629
0,177822711
0,177822784
0,177822861
0,177822931
0,177823003
0,177823074
0,177823144
0,177823221
0,177823296
0,177823366
0,177823448
0,177823528
0,177823605
0,177823680
0,177823751
0,177823823
0,177823893
0,177823963
0,62026019
0,177824041
0,177824297
0,177824372
0,177824443
0,177824528
0,177824606
0,177824695
0,177824771
0,177824846
0,177824921
0,177825001
0,177825071
0,177825141
0,177825232
0,177825306
0,177825377
0,177825450
0,177825525
0,177825607
0,177825693
0,177825773
0,177825845
0,177825932
0,177826006
0,177826078
0,177826153
0,177826236
0,177826309
0,177826395
0,177826482
0,177826556
0,177826636
0,177826708
0,177826805
0,177826885
0,177826970
0,177827049
0,177827125
0,177827207
0,177827280
0,177827356
0,177827429
0,177827522
0,177827592
0,177827664
0,177827737
0,177827816
0,177827892
0,177827968
0,177828048
0,177828133
0,177828213
0,177828298
0,177828375
0,177828469
0,177828556
0,177828636
0,177828732
0,177828804
0,177828888
2,177057287
2,177829082
0,177829190
0,177829277
0,177829363
0,177829456
3,177829529
0,177829645
0,177829723
0,177829799
0,177829883
2,177830099
3,177830306
3,177830539
4,177830659
0,177830867
0,177830980
0,177831059
0,177831130
0,177831200
0,177831270
0,177831341
3,177831416
0,177831543
0,177831624
0,177831708
0,177831789
0,177831862
0,177831937
0,177832014
0,177063126
2,176992396
1,22484001
0,177832416
0,177832505
0,177832577
0,177832647
0,177832725
0,177832801
3,177832871
3,177833094
3,177833245
3,177833459
0,177833581
0,177833677
1,177833805
0,176989815
1,173404
0,177834124
0,177834290
0,177834372
0,177834481
0,177063246
0,177834629
0,177834728
0,177834950
0,177835052
4,177835151
3,177835272
0,177835415
2,177835523
0,177835642
0,177835759
0,177835835
0,177835912
0,177835982
4,177836058
1,177836367
0,177836482
0,177836559
0,177836638
0,177836711
0,177836786
0,177836856
0,177837000
0,177837066
3,177837149
3,177837271
1,177837558
3,177837689
0,177837920
0,177838001
0,37649
3,116928353
3,128419124
0,176142955
0,176144978
0,176145366
0,176146064
0,176146680
0,176150821
0,176150917
0,176150930
0,176151027
0,176151901
0,176151983
0,176152075
0,176152355
0,176152541
0,176152997
0,176153056
0,176153435
0,176153522
0,176153614
0,176153909
0,176154488
0,176154840
0,176155453
0,176156074
0,176156244
0,176156266
0,176156324
0,176157070
0,176157088
0,176158065
4,176117403
0,177941613
3,177942401
0,177944454
3,177944964
0,177945269
0,177945379
0,177945451
3,177945721
3,177964188
2,38174
0,178028786
0,178028836
0,178029115
0,178029572
0,178029802
0,178029905
0,178030014
0,178110739
0,47608195
0,177525118
2,110043276
0,22484062
4,177510325
0,151216904
0,172349666
4,178343572
2,178343614
3,178343928
2,178343990
3,178344067
0,178344193
0,178344354
2,178344441
2,178344496
2,178344682
3,178344793
2,178345032
3,178345121
2,178345202
2,178345470
0,178345671
0,47608223
0,47608264
0,174490103
0,19892272
0,47608249
0,19892351
0,177941832
0,178529559
2,174489439
0,47608209
1,19892461
0,47608194
3,174489570
0,176058268
3,178650222
0,35908
0,35910
2,178713167
0,171791306
0,178716068
0,178716094
0,178716125
0,178716138
0,178716176
0,178716287
0,178716369
0,178716531
0,178718633
0,178718724
0,178718763
0,178718835
0,178718869
0,178718915
0,178718993
0,178719027
0,178719158
0,178719198
0,178719558
0,178719610
0,178719687
0,178719768
0,178719800
0,178719894
0,178719953
0,178720081
0,178720325
0,178720549
0,178721044
0,178721090
2,178833615
4,178833535
2,178958091
0,179000368
3,169287038
2,42223
0,63549
0,42224
0,16335864
0,42245
1,16349692
0,179064424
3,163348562
0,143646475
3,179085956
0,177516806
0,168521668
0,178657518
0,178658683
0,178659475
0,178658155
2,178659684
0,178659632
0,178657382
4,178657935
0,178658314
0,178658821
0,178659786
1,178659447
3,137396811
2,178658661
0,178657795
0,178659094
0,178659755
0,178657666
0,178657145
0,178657306
0,178657179
3,158170587
3,31134
4,164862331
0,178659529
0,178658748
0,178659866
0,178659945
0,178660065
0,178660159
0,178660330
0,178658408
3,178658010
0,168520908
0,168520829
3,168521099
1,179208331
0,151953241
1,96444634
0,122659056
0,61956822
0,61809223
0,61812028
0,61967809
0,61982903
0,179284314
0,179290260
0,179284364
0,179279382
0,179278693
0,179289733
0,179288812
0,61805379
0,179274659
0,179296982
0,179297089
0,179297184
0,179289651
0,61987813
0,179283979
0,179297535
0,179288377
0,179297769
0,179297846
0,179297941
0,179298018
0,179298101
0,179298196
0,179298297
0,179278774
0,179298478
0,179290263
0,179289252
0,179298729
0,179275928
0,179275970
0,179298968
0,179299075
0,61787957
0,179274741
0,179274757
0,179299474
0,179299563
0,179299670
0,179299753
0,36671
0,179299911
0,179300036
0,179300125
0,179300220
0,179300309
0,179288201
0,179300497
0,179300592
0,179300669
0,179300782
0,179275014
0,179300952
0,179301029
0,179301124
0,179301207
0,179275057
0,169871645
0,169871457
0,179301493
0,179285022
0,179301657
0,179301722
0,179301805
0,179301876
0,179301959
0,179302048
0,179302143
0,179302244
0,179302357
0,179302470
0,179302559
0,179289504
0,179289539
0,179289555
0,179302927
0,179303034
0,179303141
0,179303224
0,179303301
0,179303402
0,179303497
0,179303592
0,179303675
0,179303782
0,179303889
0,179303978
0,179304079
0,179304174
0,179304275
0,179287494
0,179287509
0,174408412
0,179304673
0,179304774
0,179304869
0,179304970
0,179305071
0,179305160
0,179305267
0,179305380
0,179305470
0,179289661
0,179305676
0,179277795
0,179305834
0,179305911
0,179279457
0,179306081
0,179306188
0,179279414
0,179306370
0,179306471
0,179306554
0,179306706
0,179306807
0,179306872
0,179279103
0,179284479
0,62020780
0,61963433
0,179289513
0,169871037
0,179307555
0,176401969
0,61805418
0,179289400
0,179290289
0,61983159
0,179279554
0,179279632
0,179279029
0,179284593
0,179288659
0,179287894
0,179289578
0,179289965
0,179289728
0,179275723
0,179308958
0,179289717
0,175695205
0,179280128
0,179309368
0,179309439
0,179287535
0,179284874
0,179284941
0,179309765
0,179309854
0,179309931
0,179310032
0,179310127
0,179310246
0,179310323
0,179310418
0,179310513
0,179289429
0,179310689
0,179277756
0,179310889
0,61966172
0,179311060
0,175695383
0,179311272
0,179288191
0,179279185
0,179311541
0,179311624
0,179311725
0,179311832
0,179311909
0,179290000
0,179276421
0,179312184
0,59019107
0,169871102
0,61966193
0,61785537
0,179278738
0,179312815
0,179290405
0,58995863
0,179313109
0,179313204
0,179313300
0,179289984
0,179279849
0,179313581
0,179313682
0,179313765
0,179313854
0,179284019
0,179278006
0,179314099
0,179314205
0,179314288
0,179290311
0,179314482
0,179314589
0,179314672
0,61987795
0,179314873
0,179314974
0,179290341
0,179315144
0,179315245
0,179315346
0,179315435
0,179288250
0,179315623
0,179284719
0,36919
0,179315874
0,179316044
0,179316115
0,179289015
0,179289139
0,19892216
0,19892668
4,173403
3,173665
3,174034
0,112987895
0,47608237
0,47608201
3,38000
4,176059441
4,176059453
2,179861419
0,37031
0,179885937
2,179886128
3,179886304
0,179886482
2,179886582
3,179886740
0,179886831
0,179886950
0,179887121
0,153931198
4,179953630
0,180034700
0,61966604
3,61966619
0,180055498
0,180055069
0,180054870
0,180055111
0,180055847
0,180055194
0,180054818
0,180055860
0,180052160
0,180048423
0,180052578
0,180050343
0,180053008
0,180054096
0,180050703
0,63799612
0,180064761
0,180046438
0,180051486
0,180065024
0,36205
0,180065182
0,180047273
0,180065358
0,180065423
0,180065500
0,180053234
0,180065682
0,180065753
0,180065842
0,180065919
0,180065996
0,180055152
0,180066160
0,180066330
0,180066430
0,61904140
0,62003478
0,153249331
0,61886858
0,153250845
0,180066953
0,180067036
0,180055530
0,180067212
0,180067313
0,180067489
0,180067566
0,180067643
0,180067727
0,180067823
0,180067900
0,180067989
0,180068090
0,180068197
0,180068292
0,180068387
0,180068482
0,180068571
0,180068660
0,180068765
0,180068872
0,180068943
0,180069020
0,180069091
0,180069168
0,180069264
0,180069353
0,66829269
0,61987786
0,153252993
0,180069736
0,180069831
0,180069926
0,180069992
0,180070088
0,180070189
0,180070336
0,180070419
0,180046280
0,180070583
0,180053180
0,180047173
0,180070852
0,180070929
0,180071024
0,180071095
0,180071184
0,180071279
0,180071380
0,180071469
0,180050979
0,180071645
0,180071728
0,180071818
0,180071907
0,180071990
0,175782716
0,180072148
0,180072219
0,180072302
0,180072409
0,180072504
0,180072686
0,180055374
0,180072832
0,180072917
0,180073000
0,180073077
0,180073175
0,180073246
0,180055047
0,180073422
0,180073518
0,180073601
0,180073678
0,180073761
0,180073856
0,180055987
0,180074031
0,180074108
0,180074191
0,180074280
0,61788342
0,180074464
0,180074559
0,180055098
0,180074723
0,180074806
0,180074877
0,180074943
0,180053472
0,180075125
0,180052383
0,180075271
0,180075354
0,180075449
0,180050787
0,180075613
0,175852214
0,62416
0,180053035
0,180075916
0,180076000
0,180076087
0,180076170
0,180076259
0,180076330
0,180076443
0,62755
0,180076613
0,180047486
0,180076759
0,180076830
0,180052852
0,180077012
0,180077113
0,180077190
0,180077261
0,180077338
0,180053086
0,180077502
0,180077579
0,180077650
0,180077733
0,180077828
0,180055597
0,180077992
0,180078063
0,180053525
0,180078239
0,180078328
0,180078411
0,180078512
0,180078607
1,136004569
3,180218817
3,180221546
3,152346772
0,152946380
3,180242166
2,180242502
0,140938888
0,180243184
3,180243401
4,180243535
3,180243658
0,180243788
4,180243998
3,180244103
0,180244256
3,180244340
3,180218066
4,180244687
0,180244987
4,180245291
2,180245417
4,180245547
4,180245656
